status,loan_amnt,term,annual_inc,dti,payment_inc_ratio,revol_bal,revol_util,purpose,home_ownership,delinq_2yrs_zero,pub_rec_zero,open_acc,grade,outcome,emp_length,purpose_,home_,emp_len_
Charged Off,16425,36 months,42000,29.03,16.566,24469.0,51.0,debt_consolidation,RENT,0,1,9,4.8,default,0,debt_consolidation,RENT, < 1 Year
Fully Paid,1800,36 months,76000,14.09,1.00342,13957.0,85.1,debt_consolidation,RENT,1,1,12,4.8,paid off,11,debt_consolidation,RENT, > 1 Year
Charged Off,20675,60 months,52000,15.12,12.5665,17248.0,70.1,small_business,MORTGAGE,1,1,7,4.0,default,11,small_business,MORTGAGE, > 1 Year
Charged Off,8000,36 months,50000,19.13,6.68496,6750.0,45.8,credit_card,RENT,1,1,14,4.4,default,11,credit_card,RENT, > 1 Year
Fully Paid,4000,36 months,65000,17.94,2.45705,24636.0,79.2,debt_consolidation,RENT,1,1,9,5.6,paid off,5,debt_consolidation,RENT, > 1 Year
Fully Paid,1525,36 months,93000,10.18,0.61329,8272.0,21.1,vacation,MORTGAGE,0,1,14,6.6,paid off,5,other,MORTGAGE, > 1 Year
Charged Off,4000,36 months,40000,12.45,4.1067,8228.0,36.6,moving,RENT,1,1,4,6.0,default,0,other,RENT, < 1 Year
Charged Off,25000,60 months,75500,19.85,10.1963,18894.0,59.0,credit_card,MORTGAGE,1,1,15,3.4,default,6,credit_card,MORTGAGE, > 1 Year
Fully Paid,10000,36 months,95000,12.32,4.52059,17204.0,89.1,debt_consolidation,MORTGAGE,1,1,8,5.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,27150,60 months,85000,20.95,7.4808,24487.0,42.1,debt_consolidation,MORTGAGE,1,1,17,4.4,paid off,4,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,21725,60 months,55000,24.81,12.4846,23371.0,54.2,wedding,RENT,1,1,22,4.0,default,1,other,RENT, > 1 Year
Charged Off,5000,36 months,90000,6.75,2.21813,20590.0,37.5,credit_card,RENT,1,1,8,5.6,default,6,credit_card,RENT, > 1 Year
Charged Off,13750,36 months,58000,17.54,9.90497,17176.0,81.0,debt_consolidation,MORTGAGE,1,1,11,4.4,default,2,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,10000,36 months,50000,28.83,8.24136,6986.0,45.7,debt_consolidation,RENT,1,1,9,4.2,default,7,debt_consolidation,RENT, > 1 Year
Charged Off,1200,36 months,42000,20.3,1.22714,17089.0,73.7,home_improvement,MORTGAGE,1,1,13,5.0,default,9,home_improvement,MORTGAGE, > 1 Year
Fully Paid,23675,60 months,61000,13.5,12.4666,26307.0,60.8,debt_consolidation,RENT,1,1,11,2.2,paid off,7,debt_consolidation,RENT, > 1 Year
Fully Paid,16000,60 months,62000,17.57,7.22013,0.0,0.0,debt_consolidation,MORTGAGE,1,1,15,6.0,paid off,5,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,20000,60 months,70824,24.96,8.11691,46956.0,66.4,credit_card,RENT,1,1,8,4.4,paid off,5,credit_card,RENT, > 1 Year
Fully Paid,19075,36 months,85000,17.8,9.50626,14426.0,40.7,debt_consolidation,RENT,1,1,15,4.8,paid off,7,debt_consolidation,RENT, > 1 Year
Fully Paid,1400,36 months,48000,3.55,1.09075,1099.0,12.3,debt_consolidation,RENT,1,1,5,6.6,paid off,1,debt_consolidation,RENT, > 1 Year
Charged Off,8800,36 months,38000,8.46,10.1517,7789.0,92.7,debt_consolidation,RENT,1,1,6,3.6,default,7,debt_consolidation,RENT, > 1 Year
Fully Paid,4250,36 months,50000,10.54,3.6504,388.0,38.8,debt_consolidation,MORTGAGE,0,1,11,5.0,paid off,5,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,5000,36 months,65000,2.51,3.21397,4142.0,39.4,home_improvement,MORTGAGE,0,1,5,4.4,default,4,home_improvement,MORTGAGE, > 1 Year
Charged Off,3500,36 months,40000,30.09,3.1959,12331.0,22.9,debt_consolidation,MORTGAGE,1,1,16,6.2,default,0,debt_consolidation,MORTGAGE, < 1 Year
Charged Off,8500,36 months,32000,33.38,11.487,13494.0,69.2,credit_card,OWN,1,1,18,3.2,default,6,credit_card,OWN, > 1 Year
Fully Paid,4000,36 months,103000,3.71,1.45223,8324.0,16.9,debt_consolidation,MORTGAGE,1,1,8,6.6,paid off,1,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,15000,36 months,130000,4.85,5.03991,11358.0,93.9,debt_consolidation,MORTGAGE,1,1,4,3.4,paid off,8,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,25000,36 months,120000,6.23,8.7044,20359.0,57.8,debt_consolidation,MORTGAGE,1,1,10,4.4,paid off,1,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,21000,60 months,64000,14.46,11.2886,731.0,73.1,debt_consolidation,MORTGAGE,1,1,3,2.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,10000,36 months,88000,26.29,4.53709,17860.0,92.1,debt_consolidation,MORTGAGE,1,1,15,5.6,default,2,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,17000,36 months,80000,16.5,9.00165,27759.0,78.4,debt_consolidation,MORTGAGE,1,1,11,4.8,paid off,9,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,26000,60 months,188000,9.79,4.37106,29077.0,44.5,debt_consolidation,MORTGAGE,1,1,14,4.0,paid off,6,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,8000,36 months,56000,7.16,6.01007,7353.0,43.8,credit_card,RENT,0,1,12,4.6,paid off,4,credit_card,RENT, > 1 Year
Fully Paid,25000,36 months,90000,14.93,12.0124,15640.0,57.3,debt_consolidation,MORTGAGE,1,1,15,3.2,paid off,4,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,4000,36 months,71544,6.84,2.09946,2753.0,27.8,debt_consolidation,RENT,1,1,9,6.8,paid off,11,debt_consolidation,RENT, > 1 Year
Charged Off,20000,60 months,60000,24.69,9.6848,13724.0,62.1,debt_consolidation,OWN,1,1,21,4.6,default,11,debt_consolidation,OWN, > 1 Year
Fully Paid,25450,60 months,300000,5.25,2.5448,4046.0,20.4,home_improvement,MORTGAGE,1,1,9,5.0,paid off,5,home_improvement,MORTGAGE, > 1 Year
Fully Paid,1750,36 months,53000,15.65,1.29985,31246.0,84.0,credit_card,MORTGAGE,0,1,14,5.4,paid off,5,credit_card,MORTGAGE, > 1 Year
Fully Paid,10000,36 months,41800,10.82,9.8245,14650.0,62.6,credit_card,MORTGAGE,1,1,7,6.0,paid off,3,credit_card,MORTGAGE, > 1 Year
Fully Paid,28000,60 months,130000,22.61,6.80751,28314.0,60.1,debt_consolidation,MORTGAGE,1,1,17,4.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,10225,36 months,60000,5.1,7.3186,10245.0,58.2,credit_card,RENT,1,1,5,5.0,paid off,1,credit_card,RENT, > 1 Year
Fully Paid,9000,36 months,42000,10.54,8.678,8927.0,50.2,credit_card,RENT,1,1,6,5.8,paid off,3,credit_card,RENT, > 1 Year
Charged Off,31825,60 months,80000,11.79,12.9147,18412.0,47.2,debt_consolidation,RENT,1,1,8,2.4,default,1,debt_consolidation,RENT, > 1 Year
Fully Paid,29000,36 months,87500,10.79,14.7239,17916.0,42.9,major_purchase,RENT,1,1,13,4.0,paid off,3,major_purchase,RENT, > 1 Year
Fully Paid,10500,36 months,30000,27.8,14.4224,16128.0,82.7,debt_consolidation,RENT,1,1,6,4.2,paid off,1,debt_consolidation,RENT, > 1 Year
Fully Paid,22000,60 months,62500,20.87,10.969,22249.0,41.4,small_business,MORTGAGE,1,1,6,3.8,paid off,11,small_business,MORTGAGE, > 1 Year
Fully Paid,5375,36 months,20000,12.96,11.3064,7508.0,68.3,credit_card,RENT,1,1,4,4.6,paid off,5,credit_card,RENT, > 1 Year
Fully Paid,10000,36 months,63000,18.75,7.12648,3802.0,92.7,debt_consolidation,RENT,1,1,25,2.2,paid off,4,debt_consolidation,RENT, > 1 Year
Fully Paid,1200,36 months,26000,12.06,1.86923,7913.0,63.3,small_business,OWN,1,1,5,5.8,paid off,10,small_business,OWN, > 1 Year
Fully Paid,15000,36 months,57886,6.59,10.6778,14916.0,66.0,other,RENT,1,1,6,4.2,paid off,3,other,RENT, > 1 Year
Fully Paid,10800,36 months,60000,24.11,7.7842,10082.0,64.6,medical,RENT,0,1,13,3.2,paid off,11,medical,RENT, > 1 Year
Charged Off,5000,36 months,27000,14.13,7.49956,7429.0,45.0,debt_consolidation,RENT,1,1,13,5.8,default,11,debt_consolidation,RENT, > 1 Year
Fully Paid,17050,36 months,43000,18.47,16.6814,16455.0,48.4,debt_consolidation,RENT,1,1,16,4.6,paid off,5,debt_consolidation,RENT, > 1 Year
Fully Paid,25000,60 months,65000,20.58,12.1562,20447.0,78.0,debt_consolidation,MORTGAGE,1,1,9,4.0,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,15200,36 months,65000,22.82,9.90591,22029.0,59.2,debt_consolidation,MORTGAGE,0,1,18,4.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,8900,36 months,38000,20.8,10.23,5389.0,52.8,debt_consolidation,OWN,1,1,11,3.4,default,11,debt_consolidation,OWN, > 1 Year
Fully Paid,9200,36 months,100000,4.27,3.9786,2808.0,61.0,debt_consolidation,MORTGAGE,1,1,8,3.2,paid off,9,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,5375,36 months,25676,15.14,8.80698,5137.0,93.4,credit_card,OWN,1,1,4,4.6,paid off,0,credit_card,OWN, < 1 Year
Charged Off,6000,36 months,62000,25.24,4.07148,20216.0,93.6,moving,RENT,1,1,8,4.6,default,6,other,RENT, > 1 Year
Charged Off,20000,60 months,140000,9.78,4.78063,7423.0,49.5,debt_consolidation,MORTGAGE,1,1,9,3.0,default,3,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,4000,36 months,46000,14.43,3.2653,4886.0,74.0,debt_consolidation,RENT,1,1,5,6.8,paid off,5,debt_consolidation,RENT, > 1 Year
Charged Off,16425,60 months,45000,20.48,10.7189,11918.0,50.5,debt_consolidation,MORTGAGE,1,1,11,4.8,default,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,4575,36 months,30000,8.44,6.0888,8323.0,73.7,credit_card,RENT,1,1,15,5.6,paid off,1,credit_card,RENT, > 1 Year
Fully Paid,2100,36 months,60000,25.7,1.3976,15725.0,75.6,other,MORTGAGE,1,0,12,5.6,paid off,11,other,MORTGAGE, > 1 Year
Charged Off,24000,60 months,62000,10.12,12.0627,4976.0,58.7,debt_consolidation,MORTGAGE,1,1,6,3.8,default,11,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,4800,36 months,43000,8.07,4.82735,0.0,56.1769,debt_consolidation,RENT,1,1,2,3.2,default,11,debt_consolidation,RENT, > 1 Year
Fully Paid,7000,36 months,38000,16.66,8.64474,6697.0,93.0,debt_consolidation,MORTGAGE,1,1,27,1.8,paid off,6,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,16000,36 months,80000,20.64,8.3562,19847.0,92.1,debt_consolidation,RENT,1,1,16,4.4,paid off,1,debt_consolidation,RENT, > 1 Year
Fully Paid,24000,36 months,145000,21.07,7.68339,50540.0,75.0,credit_card,MORTGAGE,1,1,23,1.2,paid off,8,credit_card,MORTGAGE, > 1 Year
Fully Paid,2000,36 months,38000,14.49,2.21432,19559.0,78.1,debt_consolidation,RENT,1,1,6,4.6,paid off,6,debt_consolidation,RENT, > 1 Year
Charged Off,6400,36 months,25000,22.58,11.1821,7847.0,56.9,debt_consolidation,RENT,1,1,6,3.4,default,6,debt_consolidation,RENT, > 1 Year
Fully Paid,2200,36 months,75000,11.54,1.2256,19198.0,77.9,other,MORTGAGE,1,1,17,4.4,paid off,1,other,MORTGAGE, > 1 Year
Fully Paid,20000,36 months,74226,15.42,11.1029,20693.0,56.5,debt_consolidation,RENT,1,1,14,4.2,paid off,7,debt_consolidation,RENT, > 1 Year
Fully Paid,15000,36 months,84000,12.88,7.56443,14063.0,55.8,credit_card,MORTGAGE,1,1,13,4.8,paid off,7,credit_card,MORTGAGE, > 1 Year
Fully Paid,14400,36 months,75000,10.35,8.45152,16314.0,77.3,credit_card,RENT,1,1,8,3.8,paid off,3,credit_card,RENT, > 1 Year
Fully Paid,5600,36 months,42000,4.88,5.00657,196.0,6.3,home_improvement,OWN,1,1,5,6.8,paid off,6,home_improvement,OWN, > 1 Year
Fully Paid,4800,36 months,53000,18.22,3.40075,4134.0,82.7,debt_consolidation,OWN,1,1,4,6.8,paid off,8,debt_consolidation,OWN, > 1 Year
Fully Paid,7450,36 months,45000,19.49,6.30853,11404.0,43.5,credit_card,MORTGAGE,1,1,10,7.0,paid off,8,credit_card,MORTGAGE, > 1 Year
Fully Paid,10000,36 months,72000,19.31,5.70367,24047.0,93.2,home_improvement,MORTGAGE,1,1,21,6.0,paid off,4,home_improvement,MORTGAGE, > 1 Year
Charged Off,4750,36 months,16872,18.98,11.2411,4596.0,21.3,debt_consolidation,RENT,1,1,20,5.6,default,0,debt_consolidation,RENT, < 1 Year
Fully Paid,8000,36 months,88000,18.1,3.62973,19304.0,61.7,debt_consolidation,MORTGAGE,1,1,8,5.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,3600,36 months,26280,21.1,5.72374,12961.0,90.0,other,RENT,1,1,8,4.4,paid off,0,other,RENT, < 1 Year
Fully Paid,20000,36 months,96000,31.98,9.9175,29935.0,48.7,credit_card,OWN,1,1,31,0.4,paid off,5,credit_card,OWN, > 1 Year
Charged Off,7350,60 months,53000,31.54,4.07275,7320.0,67.8,debt_consolidation,RENT,0,1,11,4.8,default,3,debt_consolidation,RENT, > 1 Year
Fully Paid,7200,60 months,84000,15.0,2.49043,6095.0,62.8,car,OWN,1,0,10,4.6,paid off,11,major_purchase,OWN, > 1 Year
Charged Off,22000,36 months,115000,25.78,7.99294,6860.0,75.4,debt_consolidation,MORTGAGE,1,1,10,4.4,default,3,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,8800,36 months,147586,8.68,2.4147,323.0,12.9,small_business,MORTGAGE,1,1,4,5.8,paid off,2,small_business,MORTGAGE, > 1 Year
Fully Paid,12000,36 months,47000,18.77,11.0413,13888.0,81.7,debt_consolidation,MORTGAGE,1,1,7,3.2,paid off,2,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,11050,36 months,40000,16.83,11.8635,12989.0,70.2,debt_consolidation,MORTGAGE,1,1,6,5.0,paid off,7,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,2500,36 months,63000,25.64,1.484,5315.0,75.9,medical,MORTGAGE,1,1,8,6.6,paid off,7,medical,MORTGAGE, > 1 Year
Fully Paid,6000,36 months,50000,4.15,4.48728,11113.0,24.4,debt_consolidation,MORTGAGE,1,1,8,6.6,paid off,10,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,6625,36 months,23000,31.21,11.8289,13717.0,44.1,debt_consolidation,MORTGAGE,1,1,10,6.0,paid off,7,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,18000,36 months,52000,16.5,14.8657,10712.0,95.6,debt_consolidation,RENT,0,1,18,5.0,paid off,1,debt_consolidation,RENT, > 1 Year
Fully Paid,8000,36 months,44000,18.11,7.49209,8371.0,37.7,home_improvement,RENT,1,1,12,4.2,paid off,6,home_improvement,RENT, > 1 Year
Charged Off,8000,36 months,42000,11.31,8.18,9918.0,42.2,credit_card,MORTGAGE,1,1,11,5.0,default,11,credit_card,MORTGAGE, > 1 Year
Fully Paid,4300,36 months,15000,24.1,10.764,11049.0,14.6,debt_consolidation,OWN,0,1,11,6.8,paid off,0,debt_consolidation,OWN, < 1 Year
Fully Paid,27000,60 months,72000,25.56,12.6728,23485.0,69.1,credit_card,MORTGAGE,0,1,22,1.2,paid off,6,credit_card,MORTGAGE, > 1 Year
Fully Paid,16125,60 months,42000,29.01,10.7991,22228.0,68.6,debt_consolidation,RENT,0,1,8,4.2,paid off,1,debt_consolidation,RENT, > 1 Year
Fully Paid,15000,36 months,80000,15.52,7.0404,14236.0,28.7,home_improvement,MORTGAGE,1,1,15,6.8,paid off,6,home_improvement,MORTGAGE, > 1 Year
Charged Off,4800,36 months,84000,19.09,2.31414,2743.0,80.7,debt_consolidation,RENT,1,1,11,5.8,default,10,debt_consolidation,RENT, > 1 Year
Fully Paid,23850,60 months,60000,16.3,12.2402,18677.0,46.0,small_business,RENT,1,1,16,3.4,paid off,7,small_business,RENT, > 1 Year
Fully Paid,4000,36 months,55000,20.03,2.67971,604.0,11.4,major_purchase,RENT,1,1,17,6.4,paid off,1,major_purchase,RENT, > 1 Year
Fully Paid,27000,36 months,111000,12.21,8.96216,4211.0,13.8,debt_consolidation,MORTGAGE,1,1,12,6.4,paid off,6,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,12000,36 months,41000,20.6,11.522,20757.0,52.2,debt_consolidation,RENT,1,1,13,5.4,paid off,8,debt_consolidation,RENT, > 1 Year
Fully Paid,21000,36 months,100836,7.05,7.9355,23795.0,46.3,small_business,MORTGAGE,1,1,4,7.0,paid off,11,small_business,MORTGAGE, > 1 Year
Charged Off,14675,36 months,38000,18.92,16.2471,7516.0,45.3,debt_consolidation,RENT,1,0,12,4.6,default,8,debt_consolidation,RENT, > 1 Year
Fully Paid,2700,36 months,43300,19.18,2.34152,19314.0,38.3,credit_card,MORTGAGE,1,1,12,6.8,paid off,11,credit_card,MORTGAGE, > 1 Year
Charged Off,5150,36 months,48550,11.07,4.29578,11344.0,58.5,other,MORTGAGE,1,1,8,5.8,default,11,other,MORTGAGE, > 1 Year
Fully Paid,20000,60 months,67000,15.55,7.81343,22590.0,39.1,debt_consolidation,MORTGAGE,1,1,10,5.4,paid off,10,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,28000,36 months,70000,18.5,17.5344,27752.0,72.5,debt_consolidation,RENT,1,1,13,3.6,paid off,1,debt_consolidation,RENT, > 1 Year
Fully Paid,10000,36 months,105000,2.46,3.4784,9589.0,23.0,small_business,MORTGAGE,1,1,6,6.2,paid off,11,small_business,MORTGAGE, > 1 Year
Fully Paid,12000,36 months,55000,16.1,8.9904,25492.0,61.3,debt_consolidation,OWN,0,1,7,4.2,paid off,11,debt_consolidation,OWN, > 1 Year
Fully Paid,13000,36 months,70000,6.75,7.75937,13486.0,70.2,credit_card,RENT,1,1,13,4.4,paid off,3,credit_card,RENT, > 1 Year
Fully Paid,6000,36 months,40000,12.81,5.8218,12350.0,69.8,debt_consolidation,RENT,1,1,9,5.2,paid off,3,debt_consolidation,RENT, > 1 Year
Fully Paid,20000,60 months,54000,22.67,11.4682,15710.0,77.4,debt_consolidation,RENT,1,0,11,3.6,paid off,11,debt_consolidation,RENT, > 1 Year
Fully Paid,1000,36 months,33600,17.11,1.2225,18679.0,71.5,wedding,RENT,1,1,10,6.0,paid off,6,other,RENT, > 1 Year
Fully Paid,8000,36 months,86000,10.23,4.02279,13306.0,83.7,debt_consolidation,RENT,1,1,5,3.2,paid off,4,debt_consolidation,RENT, > 1 Year
Fully Paid,17000,36 months,70000,11.31,10.6459,20784.0,42.9,credit_card,RENT,1,1,11,3.6,paid off,2,credit_card,RENT, > 1 Year
Fully Paid,11000,36 months,63000,9.7,6.55619,11740.0,34.2,debt_consolidation,RENT,1,1,16,6.8,paid off,7,debt_consolidation,RENT, > 1 Year
Fully Paid,8000,36 months,60000,29.32,5.4756,10038.0,72.7,debt_consolidation,RENT,1,1,11,6.0,paid off,9,debt_consolidation,RENT, > 1 Year
Charged Off,12200,36 months,80000,15.75,6.28395,7787.0,72.5,debt_consolidation,RENT,1,1,11,4.2,default,4,debt_consolidation,RENT, > 1 Year
Fully Paid,8000,36 months,65000,23.68,4.84523,2386.0,74.6,debt_consolidation,MORTGAGE,1,1,9,5.4,paid off,0,debt_consolidation,MORTGAGE, < 1 Year
Charged Off,14000,36 months,40000,17.16,14.1738,11216.0,70.1,debt_consolidation,MORTGAGE,1,1,9,5.8,default,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,12000,36 months,139000,16.86,3.24164,25569.0,21.6,debt_consolidation,MORTGAGE,0,1,12,6.8,paid off,4,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,3500,36 months,71000,9.5,2.02445,17671.0,65.7,major_purchase,MORTGAGE,1,0,8,6.0,paid off,10,major_purchase,MORTGAGE, > 1 Year
Fully Paid,14400,36 months,80000,19.32,6.6321,7997.0,15.0,debt_consolidation,RENT,1,1,10,6.4,paid off,11,debt_consolidation,RENT, > 1 Year
Fully Paid,24000,60 months,110000,16.02,5.83996,45615.0,67.0,debt_consolidation,RENT,1,1,7,5.6,paid off,7,debt_consolidation,RENT, > 1 Year
Fully Paid,5600,36 months,62000,25.76,3.72194,18702.0,87.4,debt_consolidation,RENT,1,1,9,4.2,paid off,11,debt_consolidation,RENT, > 1 Year
Fully Paid,16500,36 months,82000,12.19,8.14873,16083.0,69.8,debt_consolidation,RENT,1,1,10,5.8,paid off,11,debt_consolidation,RENT, > 1 Year
Fully Paid,19000,60 months,54000,19.85,11.1207,11388.0,51.4,credit_card,RENT,0,1,13,4.0,paid off,4,credit_card,RENT, > 1 Year
Charged Off,20000,36 months,52000,25.54,15.3563,24622.0,85.5,debt_consolidation,RENT,1,1,10,5.6,default,4,debt_consolidation,RENT, > 1 Year
Charged Off,20000,60 months,72000,22.67,8.60117,11316.0,87.2,debt_consolidation,MORTGAGE,1,1,10,3.6,default,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,7000,36 months,59190,9.08,4.50644,6755.0,67.5,debt_consolidation,MORTGAGE,1,1,6,7.0,paid off,2,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,6000,36 months,88000,19.35,2.98882,17801.0,97.4,other,MORTGAGE,1,1,9,3.6,default,11,other,MORTGAGE, > 1 Year
Fully Paid,12000,36 months,96000,14.21,4.60562,14628.0,35.5,credit_card,RENT,1,1,12,6.4,paid off,2,credit_card,RENT, > 1 Year
Fully Paid,15000,36 months,45000,21.97,13.6888,14128.0,76.0,debt_consolidation,RENT,1,1,12,6.0,paid off,6,debt_consolidation,RENT, > 1 Year
Fully Paid,7200,36 months,50000,7.22,5.6688,9643.0,41.2,debt_consolidation,RENT,1,1,8,5.4,paid off,6,debt_consolidation,RENT, > 1 Year
Charged Off,35000,60 months,130000,16.71,8.64794,28719.0,48.3,debt_consolidation,RENT,1,1,13,2.2,default,4,debt_consolidation,RENT, > 1 Year
Charged Off,18250,60 months,58000,22.42,11.0584,21966.0,58.0,debt_consolidation,OWN,1,1,26,0.8,default,11,debt_consolidation,OWN, > 1 Year
Charged Off,12000,36 months,64000,20.22,8.18981,10208.0,83.7,debt_consolidation,MORTGAGE,0,1,19,3.4,default,9,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,15000,36 months,56000,14.42,11.0374,6336.0,55.6,debt_consolidation,RENT,1,1,7,4.2,paid off,5,debt_consolidation,RENT, > 1 Year
Fully Paid,12000,36 months,125000,5.08,3.77923,14255.0,37.3,credit_card,MORTGAGE,1,1,11,5.4,paid off,11,credit_card,MORTGAGE, > 1 Year
Charged Off,18000,60 months,45000,23.55,12.4648,17230.0,65.3,debt_consolidation,MORTGAGE,1,1,21,3.8,default,1,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,22750,60 months,59000,26.68,10.321,38470.0,77.9,debt_consolidation,MORTGAGE,1,1,10,5.6,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,13000,36 months,90742,20.38,5.63977,26324.0,68.4,debt_consolidation,MORTGAGE,1,1,11,5.4,paid off,10,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,30750,60 months,130000,24.11,8.31305,61033.0,97.6,house,MORTGAGE,1,1,14,0.8,default,11,home_improvement,MORTGAGE, > 1 Year
Fully Paid,16000,60 months,40000,30.21,14.0409,17915.0,59.3,credit_card,RENT,1,1,29,0.4,paid off,5,credit_card,RENT, > 1 Year
Fully Paid,5250,36 months,92000,19.65,2.24648,24251.0,56.1,debt_consolidation,MORTGAGE,1,1,18,5.4,paid off,3,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,10000,60 months,43160,21.13,6.51715,9178.0,46.6,debt_consolidation,MORTGAGE,1,1,12,4.2,paid off,9,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,9525,36 months,41000,13.93,10.0466,13225.0,70.3,debt_consolidation,RENT,0,1,10,3.2,paid off,5,debt_consolidation,RENT, > 1 Year
Fully Paid,19000,36 months,66000,17.6,12.1947,12458.0,51.5,debt_consolidation,MORTGAGE,1,1,17,4.8,paid off,11,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,3400,36 months,11496,18.68,11.809,5898.0,72.8,debt_consolidation,RENT,1,1,4,5.6,default,0,debt_consolidation,RENT, < 1 Year
Fully Paid,16000,36 months,125250,19.38,4.95789,74022.0,38.6,debt_consolidation,MORTGAGE,1,1,13,5.2,paid off,2,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,3400,60 months,25000,29.33,3.64032,5451.0,40.4,car,RENT,1,1,10,5.6,paid off,6,major_purchase,RENT, > 1 Year
Fully Paid,11725,36 months,50000,13.76,9.9336,7347.0,78.2,credit_card,RENT,1,1,6,4.8,paid off,0,credit_card,RENT, < 1 Year
Fully Paid,20000,60 months,60000,31.16,10.2644,20303.0,88.3,credit_card,OWN,1,1,15,3.4,paid off,7,credit_card,OWN, > 1 Year
Fully Paid,23850,36 months,60000,10.82,14.864,20707.0,31.6,debt_consolidation,MORTGAGE,1,1,15,6.6,paid off,6,debt_consolidation,MORTGAGE, > 1 Year
Charged Off,10000,36 months,40000,20.19,10.8114,7944.0,61.6,debt_consolidation,RENT,1,1,17,3.2,default,6,debt_consolidation,RENT, > 1 Year
Fully Paid,15000,36 months,97000,10.72,6.64095,15731.0,86.1,debt_consolidation,RENT,0,1,12,5.0,paid off,8,debt_consolidation,RENT, > 1 Year
Fully Paid,3000,36 months,12000,34.12,9.526,4552.0,40.3,credit_card,RENT,1,1,10,7.0,paid off,0,credit_card,RENT, < 1 Year
Fully Paid,20950,36 months,54000,21.4,15.2727,33331.0,54.4,debt_consolidation,MORTGAGE,1,1,12,5.4,paid off,8,debt_consolidation,MORTGAGE, > 1 Year
Fully Paid,7375,36 months,35500,23.05,7.76856,10976.0,41.6,wedding,RENT,1,1,8,6.6,paid off,2,other,RENT, > 1 Year
