"TaxAssessedValue","SqFtTotLiving","ZipCode"
427000,2680,"98019"
544000,2590,"98019"
520000,2300,"98019"
532000,2550,"98019"
574000,2910,"98019"
215000,960,"98045"
242000,950,"98045"
403000,2570,"98007"
418000,2520,"98177"
178000,1090,"98023"
204000,1470,"98023"
162000,880,"98023"
148000,1210,"98002"
467000,2810,"98011"
480000,3050,"98011"
433000,2280,"98011"
837000,3210,"98040"
1279000,3560,"98040"
947000,3120,"98040"
1383000,5420,"98040"
469000,2700,"98038"
396000,2340,"98038"
438000,2760,"98019"
466000,3180,"98019"
588000,2850,"98019"
515000,2320,"98019"
532000,2610,"98019"
555000,2840,"98019"
647000,3430,"98019"
594000,3160,"98019"
544000,2610,"98019"
556000,2740,"98019"
370000,1450,"98045"
279000,1330,"98045"
586000,3060,NA
604000,2640,"98126"
203000,1510,"98038"
531000,1820,"98008"
585000,2610,"98008"
542000,1790,"98052"
557000,2040,"98052"
581000,2840,"98052"
549000,2190,"98008"
575000,1740,"98008"
703000,3210,"98008"
785000,2690,"98008"
907000,3730,"98008"
740000,3370,"98008"
569000,2360,"98008"
503000,2010,"98008"
483000,1670,"98008"
398000,2200,"98133"
352000,1730,"98133"
398000,2580,"98133"
283000,1260,"98034"
281000,1260,"98034"
546000,2410,"98072"
578000,2460,"98072"
570000,3530,"98045"
441000,2500,NA
439000,2450,"98011"
629000,2670,"98126"
526000,2480,NA
627000,3100,"98075"
185000,870,"98146"
156000,750,"98146"
424000,2420,"98146"
165000,600,"98146"
987000,3240,"98177"
389000,1800,"98008"
625000,2380,"98008"
242000,1770,"98030"
239000,1960,"98092"
350000,1940,"98056"
712000,3160,"98074"
534000,1560,"98115"
534000,440,"98115"
463000,1990,"98115"
500000,1850,"98115"
234000,1560,"98108"
434000,3510,"98198"
510000,2260,"98034"
203000,1250,"98001"
391000,2090,"98014"
464000,2490,"98027"
470000,2880,"98027"
308000,1580,"98027"
535000,2140,NA
368000,1130,"98070"
407000,1320,"98070"
320000,2260,"98011"
305000,1460,"98177"
315000,1570,"98177"
289000,1420,"98106"
293000,1550,"98106"
299000,1690,"98106"
276000,1460,"98106"
296000,1550,"98106"
313000,1530,"98045"
995000,4830,"98074"
306000,780,"98070"
340000,1230,"98070"
340000,220,"98070"
249000,990,"98070"
274000,2490,"98055"
298000,2570,"98055"
303000,1978,"98055"
260000,1560,"98055"
175000,1250,"98146"
232000,1990,"98030"
247000,2030,"98030"
220000,1610,"98092"
676000,3080,"98074"
253000,2150,"98148"
414000,1550,"98115"
502000,1570,"98115"
301000,730,"98115"
591000,900,"98108"
311000,960,"98108"
291000,720,"98108"
526000,2410,"98034"
218000,1620,"98001"
208000,1370,"98001"
235000,2030,"98001"
246000,1450,"98001"
268000,2280,"98001"
199000,1240,"98001"
425000,2570,"98014"
417000,2530,"98014"
394000,2530,"98014"
396000,2550,"98014"
309000,1230,"98144"
294000,1300,"98034"
378000,1700,"98045"
150000,3360,NA
457000,2680,NA
658000,2300,"98075"
991000,3570,"98040"
1140000,3120,"98040"
558000,3720,"98038"
460000,3080,"98019"
536000,2410,"98019"
519000,2230,"98019"
530000,2450,"98019"
526000,2400,"98019"
550000,2730,"98019"
797000,4070,NA
379000,2020,"98028"
640000,2090,"98119"
200000,1360,"98045"
869000,3810,"98126"
629000,1760,"98126"
452000,2390,"98166"
264000,2150,"98038"
177000,1160,"98030"
197000,1150,"98030"
443000,2430,"98014"
283000,870,"98144"
594000,3470,NA
441000,2530,"98027"
589000,2030,NA
610000,2160,NA
627000,2280,NA
417000,1750,"98070"
296000,1260,"98177"
331000,1930,"98177"
273000,1420,"98106"
273000,1420,"98106"
275000,1460,"98106"
293000,1670,"98106"
295000,1550,"98106"
272000,1510,"98106"
322000,880,"98070"
411000,1660,"98070"
394000,2620,"98042"
373000,2769,"98042"
1788000,5440,NA
486000,2880,"98022"
306000,3015,"98055"
190000,1010,"98055"
157000,950,"98045"
273000,1650,"98045"
222000,1200,"98045"
177000,1160,"98030"
177000,1160,"98030"
187000,1180,"98023"
184000,1690,"98023"
170000,1140,"98023"
93000,790,"98002"
148000,1170,"98002"
240000,1890,"98031"
478000,1970,"98027"
519000,2120,"98027"
557000,2800,"98027"
183000,1000,"98003"
324000,2240,"98042"
299000,2080,"98042"
583000,2210,"98116"
239000,2140,"98003"
178000,1350,"98003"
192000,1740,"98003"
196000,1210,"98003"
275000,2850,"98003"
218000,1540,"98003"
655000,2900,"98008"
566000,1920,"98008"
1182000,3660,"98008"
640000,3360,"98008"
582000,2430,"98052"
610000,2720,"98052"
550000,1880,"98052"
537000,1920,"98052"
491000,1510,"98052"
747000,3490,"98008"
547000,2530,"98008"
479000,1780,"98008"
560000,2390,"98008"
223000,1800,"98001"
432000,1750,"98133"
735000,2790,"98040"
355000,1590,"98034"
556000,2350,"98072"
333000,1510,"98045"
496000,2480,"98045"
574000,3340,NA
563000,3270,NA
875000,560,"98075"
875000,3230,"98075"
335000,2430,"98042"
339000,2620,"98042"
267000,1660,"98042"
277000,1900,"98042"
355000,2850,"98042"
372000,3490,"98042"
353000,2820,"98042"
338000,2410,"98042"
1012000,3691,NA
563000,2260,"98074"
321000,910,"98074"
281000,1040,"98074"
618000,2450,NA
371000,1260,"98074"
388000,1460,"98074"
735000,3580,"98074"
445000,3530,"98074"
374000,1620,"98074"
449000,1960,"98074"
510000,2310,"98052"
532000,2350,"98052"
531000,2400,"98052"
452000,1590,"98052"
591000,2460,"98052"
183000,1090,"98023"
126000,990,"98002"
117000,800,"98002"
558000,2210,"98027"
205000,1370,"98003"
488000,2500,"98115"
648000,2620,"98107"
489000,1540,"98107"
424000,1070,"98107"
452000,1620,NA
585000,1620,NA
430000,1510,"98115"
278000,1690,"98042"
777000,5270,NA
195000,1330,"98003"
182000,1480,"98003"
209000,1400,"98003"
189000,1350,"98038"
214000,1350,"98038"
386000,1680,"98056"
307000,1660,"98198"
302000,2470,"98092"
281000,2280,"98092"
271000,1430,"98092"
435000,1540,"98052"
423000,1750,"98052"
772000,4510,NA
720000,3600,"98027"
666000,3290,"98027"
583000,2770,"98027"
548000,2990,"98027"
525000,2610,"98027"
555000,2990,"98027"
526000,2580,"98027"
522000,2520,"98027"
644000,3980,"98027"
490000,2280,NA
469000,2140,NA
469000,2140,NA
176000,2590,NA
674000,2690,NA
648000,2250,NA
675000,2630,NA
646000,2640,NA
518000,2080,"98006"
504000,2240,"98006"
537000,2170,"98006"
532000,1880,"98008"
486000,1460,"98008"
551000,2420,"98008"
526000,2030,"98008"
547000,1850,"98008"
712000,2300,"98008"
569000,2620,"98052"
590000,2320,"98052"
912000,3760,"98008"
693000,3190,"98008"
677000,2700,"98008"
809000,3500,"98008"
1002000,3050,"98008"
935000,4680,"98008"
618000,2180,"98008"
613000,2320,"98008"
564000,2360,"98008"
360000,1920,"98133"
471000,2600,"98133"
355000,1900,"98133"
733000,2740,"98040"
294000,1370,"98034"
299000,1730,"98034"
568000,2390,"98072"
545000,3280,"98045"
545000,2990,NA
467000,2680,NA
975000,3300,"98040"
958000,2390,"98040"
1124000,3210,"98040"
364000,2170,"98038"
512000,3410,"98038"
466000,2660,"98038"
451000,3010,"98019"
418000,2590,"98019"
254000,1980,"98042"
539000,2290,"98019"
542000,2490,"98019"
559000,2750,"98019"
591000,3120,"98019"
605000,3360,"98019"
202000,1300,"98045"
270000,1140,"98045"
210000,1030,"98038"
197000,1150,"98030"
197000,1150,"98030"
206000,1670,"98030"
97000,720,"98002"
344000,1880,"98144"
414000,2460,"98027"
463000,3050,"98027"
337000,2080,"98070"
273000,1420,"98106"
293000,1550,"98106"
283000,1740,NA
301000,1830,NA
82000,1800,NA
274000,1420,"98106"
295000,1550,"98106"
274000,1460,"98106"
309000,1350,"98045"
321000,1010,"98070"
304000,940,"98070"
336000,1400,"98133"
385000,3025,"98042"
391000,2846,"98042"
439000,3167,"98042"
345000,2780,"98055"
384000,3410,"98055"
318000,2370,"98055"
308000,2330,"98055"
271000,2450,"98055"
644000,1710,"98075"
424000,2180,"98011"
414000,2180,"98011"
881000,2810,"98040"
813000,3260,"98040"
1117000,3110,"98040"
438000,2390,"98038"
445000,2755,"98019"
535000,2500,"98019"
616000,3350,"98019"
497000,1490,"98119"
574000,3220,NA
223000,980,"98045"
349000,2750,"98045"
455000,2620,"98045"
455000,2800,"98126"
295000,2130,"98038"
205000,1180,"98030"
185000,1160,"98030"
161000,880,"98023"
88000,720,"98002"
83000,470,"98002"
201000,1750,"98002"
154000,1170,"98002"
404000,1850,"98166"
516000,2550,"98166"
576000,3920,"98166"
744000,4230,"98166"
261000,1370,"98166"
531000,2420,"98166"
852000,4230,"98166"
451000,2800,"98166"
416000,3080,"98166"
203000,1410,"98148"
217000,2600,"98148"
249000,2610,"98148"
223000,990,"98148"
197000,1830,"98148"
195000,1030,"98148"
182000,970,"98148"
365000,1500,"98126"
425000,2070,"98126"
696000,2220,"98126"
509000,3040,"98126"
305000,800,"98116"
373000,1770,"98116"
468000,1900,NA
560000,2980,"98075"
670000,3210,"98166"
683000,3080,"98166"
325000,1540,"98166"
345000,2270,"98166"
269000,1300,"98166"
689000,2714,"98166"
379000,2300,"98166"
200000,1240,"98148"
210000,1530,"98148"
189000,1240,"98148"
206000,1510,"98148"
302000,2970,"98148"
221000,1490,"98148"
215000,1670,"98148"
207000,1510,"98148"
188000,990,"98148"
182000,1260,"98148"
290000,780,"98126"
387000,1250,"98126"
377000,1730,"98116"
492000,2880,"98126"
393000,960,"98126"
581000,3210,NA
505000,2260,"98075"
637000,4140,NA
641000,3980,NA
506000,2290,NA
386000,3560,"98146"
397000,2430,NA
352000,2760,"98146"
208000,1160,"98146"
271000,1740,"98146"
507000,2350,"98008"
241000,1960,"98092"
1027000,4300,"98053"
730000,3590,"98074"
329000,1915,NA
393000,3092,NA
232000,1990,"98148"
260000,2420,"98148"
478000,2520,"98115"
403000,3160,"98198"
217000,1290,"98001"
238000,1930,"98001"
203000,1080,"98001"
203000,1320,"98001"
396000,2260,"98014"
393000,2280,"98014"
352000,940,"98144"
487000,3590,"98027"
542000,4150,"98166"
498000,1350,"98070"
279000,1490,"98011"
293000,1550,"98106"
278000,1460,"98106"
297000,1110,"98070"
316000,900,"98070"
328000,1240,"98070"
810000,2180,"98004"
429000,2360,"98022"
317000,2140,"98055"
312000,2290,"98055"
319000,2380,"98055"
288000,2130,"98055"
226000,1250,"98055"
446000,2542,NA
470000,2624,NA
317000,930,"98116"
757000,3220,"98052"
516000,1900,"98033"
735000,2750,"98005"
216000,1420,"98042"
144000,980,"98002"
121000,720,"98002"
162000,1670,"98002"
141000,790,"98002"
228000,1540,"98031"
501000,1950,"98027"
504000,1320,NA
1467000,3240,"98116"
175000,1330,"98003"
202000,1350,"98038"
200000,1130,"98038"
214000,1350,"98038"
287000,1560,"98092"
247000,1660,"98092"
236000,1370,"98092"
281000,1810,"98092"
298000,1050,"98177"
363000,1810,"98133"
172000,1050,"98003"
415000,1010,"98115"
355000,890,"98115"
386000,990,"98115"
422000,2040,"98115"
438000,1280,"98107"
431000,2150,"98011"
466000,2810,"98011"
NA,3910,"98075"
990000,3500,"98040"
1022000,2880,"98040"
923000,3290,"98040"
192000,1970,"98188"
455000,2880,"98019"
450000,2890,"98019"
547000,2670,NA
499000,2600,"98019"
585000,3070,"98019"
653000,3930,"98019"
502000,2170,"98019"
522000,2250,"98019"
547000,2640,"98019"
636000,3980,"98019"
663000,2120,"98119"
285000,2190,"98045"
213000,1190,"98045"
630000,3710,NA
251000,1550,"98038"
203000,1000,"98038"
177000,1160,"98030"
177000,1160,"98030"
184000,1220,"98023"
170000,1160,"98023"
161000,1040,"98023"
187000,1140,"98023"
144000,1290,"98002"
132000,860,"98002"
232000,1780,"98002"
248000,1890,"98031"
240000,1830,"98031"
247000,2100,"98031"
178000,1000,"98003"
161000,1000,"98003"
484000,2400,"98115"
543000,1270,"98103"
573000,2080,NA
403000,1520,"98115"
198000,1270,"98003"
214000,1656,"98003"
256000,2480,"98003"
189000,1250,"98003"
166000,1200,"98003"
223000,1350,"98038"
203000,1070,"98038"
505000,2060,"98052"
514000,2510,"98052"
512000,2310,"98052"
384000,2260,"98155"
841000,3500,"98008"
543000,2370,"98008"
575000,2520,"98008"
555000,1920,"98008"
680000,1990,"98008"
551000,1930,"98008"
520000,1840,"98008"
915000,3640,"98008"
837000,4370,"98008"
512000,1790,"98052"
728000,2900,"98008"
892000,2330,"98008"
589000,3010,"98008"
699000,4230,"98052"
549000,2020,"98052"
551000,2150,"98052"
585000,1700,"98052"
512000,1670,"98052"
673000,2530,"98008"
623000,3220,"98008"
498000,1860,"98008"
482000,2030,"98008"
354000,2020,"98133"
357000,2180,"98133"
309000,1600,"98133"
336000,1430,"98133"
282000,1340,"98133"
345000,1510,"98034"
555000,2840,"98072"
559000,3280,NA
572000,3410,NA
464000,2810,"98011"
417000,2180,"98011"
433000,2280,"98011"
444000,2450,"98011"
NA,3590,"98075"
NA,3700,"98075"
691000,1820,"98040"
799000,2750,"98040"
810000,3160,"98040"
878000,3900,"98040"
1096000,3110,"98040"
413000,2505,"98019"
438000,3050,"98019"
453000,2810,"98055"
446000,1760,"98116"
698000,2980,"98052"
667000,2470,"98005"
225000,1660,"98042"
532000,1640,"98052"
397000,1770,"98052"
367000,1210,"98052"
504000,2200,"98052"
432000,2130,"98052"
754000,3780,NA
808000,4420,NA
743000,4270,NA
871000,3330,"98027"
905000,3690,"98027"
697000,3330,"98027"
701000,3330,"98027"
596000,2970,"98027"
656000,3160,"98027"
652000,3970,"98027"
657000,4360,"98027"
508000,2320,"98027"
519000,2320,"98027"
449000,2600,NA
443000,2570,NA
560000,3280,NA
545000,2990,NA
463000,2680,NA
NA,2300,"98075"
NA,3590,"98075"
712000,2020,"98040"
792000,2900,"98040"
1025000,3810,"98040"
1113000,4910,"98040"
1133000,3950,"98040"
1147000,3220,"98040"
1449000,3650,"98040"
208000,1690,"98092"
408000,2380,"98019"
549000,2700,"98019"
510000,2110,"98019"
530000,2110,"98019"
517000,2230,"98019"
657000,3950,"98019"
573000,2940,"98019"
642000,3270,"98019"
574000,2780,"98019"
234000,1980,"98002"
498000,2640,"98008"
253000,2070,"98030"
212000,1680,"98030"
218000,1620,"98030"
220000,1610,"98092"
924000,3360,NA
311000,1460,"98056"
706000,3280,"98074"
301000,3092,NA
370000,3092,NA
329000,1698,NA
616000,2280,"98115"
356000,1000,"98115"
323000,730,"98108"
323000,200,"98108"
323000,1730,"98108"
525000,2400,"98034"
509000,2190,"98034"
505000,2140,"98034"
478000,1830,"98034"
510000,2260,"98034"
209000,1400,"98001"
198000,1230,"98001"
238000,1760,"98001"
228000,1960,"98001"
202000,1320,"98001"
217000,1320,"98001"
421000,2640,"98014"
414000,2530,"98014"
409000,2450,"98014"
377000,2290,"98014"
320000,1370,"98144"
305000,1120,"98144"
860000,4460,NA
622000,2280,NA
518000,1070,"98070"
289000,1420,"98106"
293000,1550,"98106"
82000,1800,NA
278000,1460,"98106"
82000,1690,NA
292000,1550,"98106"
274000,1460,"98106"
315000,1740,"98045"
477000,2950,"98045"
462000,1088,"98070"
85000,920,"98070"
503000,1870,"98006"
427000,2010,"98052"
336000,2430,"98042"
362000,3150,"98042"
372000,3490,"98042"
348000,2730,"98042"
455000,1820,"98074"
412000,2600,"98074"
570000,2640,"98074"
567000,2690,"98074"
510000,2340,"98074"
470000,2010,"98052"
454000,1780,"98008"
443000,1460,"98008"
516000,1710,"98008"
462000,1460,"98008"
589000,2370,"98008"
665000,2580,"98008"
827000,3260,"98008"
501000,1630,"98008"
789000,4030,"98008"
1521000,3220,"98052"
592000,1840,"98052"
512000,1930,"98052"
177000,1160,"98030"
177000,1160,"98030"
173000,1160,"98030"
177000,1220,"98002"
219000,1597,NA
248000,1880,"98031"
248000,2300,"98031"
236000,1610,"98031"
255000,1900,"98031"
241000,1890,"98031"
270000,2370,"98031"
246000,2040,"98031"
661000,2830,"98027"
504000,1970,"98027"
172000,1190,"98003"
729000,2780,"98107"
428000,1300,"98107"
622000,1950,NA
585000,1620,NA
378000,1070,"98115"
679000,2480,"98116"
188000,1480,"98003"
182000,1480,"98003"
184000,1480,"98003"
525000,2580,"98027"
510000,2360,"98027"
519000,2520,"98027"
548000,2990,"98027"
634000,3900,"98027"
497000,2440,NA
455000,2280,NA
455000,2140,NA
511000,2710,NA
303000,1240,NA
349000,1200,NA
271000,1120,NA
305000,1120,NA
301000,1120,NA
711000,2730,NA
201000,2780,NA
201000,2730,NA
176000,2730,NA
656000,2290,NA
490000,2230,"98027"
610000,2230,NA
507000,2230,"98006"
408000,1620,"98052"
337000,2430,"98042"
261000,2180,"98042"
591000,2990,"98019"
630000,3550,"98019"
608000,3220,"98019"
756000,3580,NA
299000,1220,"98028"
286000,1290,"98028"
228000,1250,"98045"
560000,2880,"98126"
379000,1920,"98166"
525000,3596,"98166"
459000,2580,"98166"
301000,1700,"98038"
177000,1160,"98030"
177000,1160,"98030"
187000,1180,"98023"
198000,2220,"98023"
183000,1040,"98023"
236000,1750,"98023"
155000,1000,"98002"
163000,1280,"98002"
138000,2120,"98002"
148000,990,"98002"
67000,470,"98002"
534000,2530,"98019"
509000,2240,"98019"
653000,3590,"98019"
398000,960,"98045"
398000,380,"98045"
221000,1010,"98045"
247000,1180,"98045"
340000,1540,"98177"
190000,1260,"98030"
204000,1600,"98030"
164000,950,"98023"
87000,1150,"98002"
257000,2010,"98031"
536000,2350,"98027"
426000,1860,"98103"
606000,1740,NA
275000,1640,"98042"
743000,1990,"98116"
243000,2350,"98003"
252000,2540,"98003"
208000,1710,"98003"
180000,1030,"98003"
243000,1740,"98038"
349000,1380,"98056"
398000,2310,"98014"
411000,2400,"98014"
407000,2670,"98014"
290000,980,"98144"
335000,1850,"98144"
489000,2820,"98027"
330000,2300,"98011"
293000,1550,"98106"
292000,1550,"98106"
292000,1550,"98106"
376000,1750,"98045"
268000,600,"98070"
268000,860,"98070"
365000,1180,"98070"
370000,2533,"98042"
491000,3260,"98022"
459000,4730,"98055"
287000,1910,"98055"
434000,2750,"98055"
436000,2448,NA
230000,1760,"98042"
226000,1980,"98042"
1705000,4200,"98004"
355000,2910,"98042"
277000,1900,"98042"
511000,1970,"98074"
380000,1300,"98074"
418000,1830,"98074"
330000,1300,"98074"
588000,2430,NA
551000,2660,"98074"
599000,2550,"98074"
621000,2660,"98074"
511000,2430,"98052"
596000,2680,"98052"
576000,2420,"98052"
359000,1860,"98155"
552000,1950,"98008"
602000,3000,"98008"
503000,1790,"98008"
525000,1860,"98008"
526000,1770,"98008"
1203000,2990,NA
524000,1620,"98008"
601000,2960,"98008"
549000,2290,"98008"
500000,1880,"98008"
698000,2550,"98052"
688000,2210,"98008"
941000,3670,"98008"
688000,2000,"98008"
703000,2600,"98008"
536000,1830,"98052"
570000,2450,"98052"
560000,2030,"98052"
707000,2550,"98008"
958000,2790,"98008"
785000,3720,"98008"
326000,1540,"98133"
324000,1790,"98133"
397000,1970,"98133"
394000,2310,"98034"
293000,1730,"98034"
401000,2160,"98034"
527000,2030,"98072"
531000,2800,"98045"
559000,3280,NA
460000,2680,NA
670000,1510,"98075"
463000,2800,"98011"
464000,2810,"98011"
191000,1330,"98003"
213000,1510,"98003"
202000,1350,"98038"
313000,1560,"98198"
257000,1680,"98092"
261000,1660,"98092"
255000,2540,"98023"
800000,4040,"98116"
329000,1710,"98133"
196000,1460,"98003"
196000,1750,"98003"
299000,2110,"98115"
477000,2420,"98115"
489000,1550,"98115"
429000,1470,"98115"
413000,1240,"98107"
623000,2230,"98136"
322000,1710,"98034"
314000,1390,"98034"
623000,1890,"98105"
502000,1270,"98105"
683000,1880,"98105"
856000,3530,"98105"
632000,2210,"98105"
508000,2140,"98008"
525000,1790,"98008"
643000,2110,"98008"
536000,2740,"98008"
578000,2030,"98008"
906000,2980,"98008"
659000,2830,"98008"
500000,1640,"98052"
1651000,4360,"98052"
534000,1950,"98052"
557000,1490,"98008"
658000,3380,"98008"
507000,1540,"98052"
533000,2120,"98052"
639000,2230,"98052"
602000,2390,"98052"
552000,1880,"98052"
585000,2450,"98052"
508000,2130,"98052"
590000,2480,"98052"
570000,2290,"98052"
728000,3720,"98008"
846000,3500,"98008"
592000,2500,"98008"
405000,2160,"98052"
458000,1350,"98052"
386000,1210,"98052"
367000,1180,"98052"
363000,1230,"98052"
496000,1950,"98052"
413000,1280,"98052"
427000,1500,"98052"
376000,1280,"98052"
767000,4280,NA
843000,4860,NA
751000,4270,NA
744000,4420,NA
753000,4530,NA
1097000,4280,"98027"
583000,2800,"98027"
657000,3030,"98027"
692000,3410,"98027"
586000,2900,"98027"
583000,2900,"98027"
583000,2770,"98027"
621000,3600,"98027"
646000,3980,"98027"
511000,2710,NA
504000,2280,NA
356000,1570,NA
306000,1170,NA
314000,1150,NA
241000,1150,NA
241000,1150,NA
201000,2790,NA
648000,2200,NA
656000,2288,NA
633000,2570,NA
667000,2600,NA
697000,2660,NA
652000,2260,"98027"
548000,2580,"98006"
568000,2670,"98006"
320000,2410,"98042"
369000,3490,"98042"
335000,2430,"98042"
339000,2430,"98042"
356000,2910,"98042"
404000,1830,"98074"
768000,4380,"98074"
587000,2690,"98074"
522000,2530,"98074"
1128000,4870,"98008"
511000,2010,"98008"
235000,2060,"98001"
326000,1800,"98133"
424000,1530,"98133"
774000,2470,"98040"
327000,1530,"98133"
333000,1820,"98133"
308000,1370,"98133"
540000,2920,"98034"
377000,1840,"98034"
362000,1910,"98034"
286000,1240,"98034"
551000,2420,"98072"
580000,2640,"98072"
545000,2990,NA
150000,3200,NA
882000,2660,"98075"
418000,2180,"98011"
464000,2710,"98011"
NA,3700,"98075"
NA,3590,"98075"
1103000,2850,"98040"
412000,2390,"98038"
436000,1920,"98074"
524000,2480,"98074"
588000,3150,"98074"
867000,4140,NA
405000,1910,"98074"
531000,2420,"98052"
543000,2310,"98052"
559000,2730,"98052"
516000,2140,"98052"
